영업일자,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ_BBQ55(단체),"느티나무 셀프BBQ_대여료 30,000원","느티나무 셀프BBQ_대여료 60,000원","느티나무 셀프BBQ_대여료 90,000원",느티나무 셀프BBQ_스프라이트 (단체),느티나무 셀프BBQ_신라면,느티나무 셀프BBQ_쌈장,느티나무 셀프BBQ_육개장 사발면,느티나무 셀프BBQ_일회용 소주컵,느티나무 셀프BBQ_일회용 종이컵,느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),느티나무 셀프BBQ_잔디그늘집 의자 추가,느티나무 셀프BBQ_참이슬 (단체),느티나무 셀프BBQ_친환경 접시 14cm,느티나무 셀프BBQ_친환경 접시 23cm,느티나무 셀프BBQ_카스 병(단체),느티나무 셀프BBQ_콜라 (단체),느티나무 셀프BBQ_햇반,느티나무 셀프BBQ_허브솔트,담하_(단체) 공깃밥,담하_(단체) 생목살 김치전골 2.0,담하_(단체) 은이버섯 갈비탕,담하_(단체) 한우 우거지 국밥,담하_(단체) 황태해장국 3/27까지,담하_(정식) 된장찌개,담하_(정식) 물냉면,담하_(정식) 비빔냉면,담하_(후식) 된장찌개,담하_(후식) 물냉면,담하_(후식) 비빔냉면,담하_갑오징어 비빔밥,담하_갱시기,담하_공깃밥,담하_꼬막 비빔밥,담하_느린마을 막걸리,담하_담하 한우 불고기,담하_담하 한우 불고기 정식,담하_더덕 한우 지짐,담하_들깨 양지탕,담하_라면사리,담하_룸 이용료,담하_메밀면 사리,담하_명인안동소주,담하_명태회 비빔냉면,담하_문막 복분자 칵테일,담하_봉평메밀 물냉면,담하_생목살 김치찌개,담하_스프라이트,담하_은이버섯 갈비탕,담하_제로콜라,담하_참이슬,담하_처음처럼,담하_카스,담하_콜라,담하_테라,담하_하동 매실 칵테일,담하_한우 떡갈비 정식,담하_한우 미역국 정식,담하_한우 우거지 국밥,담하_한우 차돌박이 된장찌개,담하_황태해장국,라그로타_AUS (200g),라그로타_G-Charge(3),라그로타_Gls.Sileni,라그로타_Gls.미션 서드,라그로타_Open Food,라그로타_그릴드 비프 샐러드,라그로타_까르보나라,라그로타_모둠 해산물 플래터,라그로타_미션 서드 카베르네 쉬라,라그로타_버섯 크림 리조또,라그로타_빵 추가 (1인),라그로타_스프라이트,라그로타_시저 샐러드,라그로타_아메리카노,라그로타_알리오 에 올리오,라그로타_양갈비 (4ps),라그로타_자몽리치에이드,라그로타_제로콜라,라그로타_카스,라그로타_콜라,라그로타_하이네켄(생),라그로타_한우 (200g),라그로타_해산물 토마토 리조또,라그로타_해산물 토마토 스튜 파스타,라그로타_해산물 토마토 스파게티,"미라시아_(단체)브런치주중 36,000",미라시아_(화덕) 불고기 페퍼로니 반반피자,미라시아_BBQ Platter,미라시아_BBQ 고기추가,미라시아_공깃밥,미라시아_글라스와인 (레드),미라시아_레인보우칵테일(알코올),미라시아_미라시아 브런치 (패키지),미라시아_버드와이저(무제한),미라시아_보일링 랍스타 플래터,미라시아_보일링 랍스타 플래터(덜매운맛),미라시아_브런치 2인 패키지,미라시아_브런치 4인 패키지,미라시아_브런치(대인) 주말,미라시아_브런치(대인) 주중,미라시아_브런치(어린이),미라시아_쉬림프 투움바 파스타,미라시아_스텔라(무제한),미라시아_스프라이트,미라시아_애플망고 에이드,미라시아_얼그레이 하이볼,미라시아_오븐구이 윙과 킬바사소세지,미라시아_유자 하이볼,미라시아_잭 애플 토닉,미라시아_칠리 치즈 프라이,미라시아_코카콜라,미라시아_코카콜라(제로),미라시아_콥 샐러드,미라시아_파스타면 추가(150g),미라시아_핑크레몬에이드,카페테리아_공깃밥(추가),카페테리아_구슬아이스크림,카페테리아_단체식 13000(신),카페테리아_단체식 18000(신),카페테리아_돼지고기 김치찌개,카페테리아_복숭아 아이스티,카페테리아_새우 볶음밥,카페테리아_새우튀김 우동,카페테리아_샷 추가,카페테리아_수제 등심 돈까스,카페테리아_아메리카노(HOT),카페테리아_아메리카노(ICE),카페테리아_약 고추장 돌솥비빔밥,카페테리아_어린이 돈까스,카페테리아_오픈푸드,카페테리아_진사골 설렁탕,카페테리아_짜장면,카페테리아_짜장밥,카페테리아_짬뽕,카페테리아_짬뽕밥,카페테리아_치즈돈까스,카페테리아_카페라떼(HOT),카페테리아_카페라떼(ICE),카페테리아_한상 삼겹구이 정식(2인) 소요시간 약 15~20분,포레스트릿_꼬치어묵,포레스트릿_떡볶이,포레스트릿_복숭아 아이스티,포레스트릿_생수,포레스트릿_스프라이트,포레스트릿_아메리카노(HOT),포레스트릿_아메리카노(ICE),포레스트릿_치즈 핫도그,포레스트릿_카페라떼(HOT),포레스트릿_카페라떼(ICE),포레스트릿_코카콜라,포레스트릿_페스츄리 소시지,화담숲주막_느린마을 막걸리,화담숲주막_단호박 식혜,화담숲주막_병천순대,화담숲주막_스프라이트,화담숲주막_참살이 막걸리,화담숲주막_찹쌀식혜,화담숲주막_콜라,화담숲주막_해물파전,화담숲카페_메밀미숫가루,화담숲카페_아메리카노 HOT,화담숲카페_아메리카노 ICE,화담숲카페_카페라떼 ICE,화담숲카페_현미뻥스크림
TEST_08+3일,4.125731,47.841457,2.9607842,1.3801279,0.98531324,10.044743,2.1584501,1.0026311,1.5309347,0.9798644,1.0584811,1.3588041,6.8427963,1.5107657,37.339836,1.0861677,1.1489989,39.2897,9.265557,2.07153,1.0007836,1.8776703,52.00942,32.31815,25.213507,76.97822,9.045813,3.1288717,2.088923,3.2270038,1.4644319,1.0731074,1.4859079,2.967983,10.986417,2.396641,1.7621666,12.43636,11.052962,1.1065499,2.802147,1.7829643,1.5065365,1.2740163,1.0670501,2.2705166,1.0883101,1.5888766,13.362355,1.0395998,4.5521083,1.0941578,2.0242412,1.1212541,2.0414407,1.2382017,1.86202,1.0128944,1.4215132,4.155754,6.701378,7.4753175,4.679772,1.6210726,1.0440112,1.6153718,2.6093931,1.0150714,1.4258518,2.5955803,1.0268315,1.0148802,4.362375,1.9718136,1.0168983,1.2864251,1.1919705,2.2367089,0.98261,1.2342011,1.2883433,1.9800898,1.4903599,1.8552179,2.6445706,1.0846962,2.6559377,4.9377484,29.453972,2.3793905,2.8636055,1.0345141,1.6214672,1.1312389,1.0309886,8.89481,4.7972054,1.3178872,0.99309915,2.017587,1.0381156,5.8635945,40.510117,3.1534169,2.566366,2.5317242,0.9984048,1.6071323,1.0649486,1.230982,1.1581938,1.0045408,0.99965364,1.6181577,1.1410103,2.1674092,0.98568124,1.0663944,2.1183712,1.9791721,86.05427,115.929535,5.8379226,2.7168896,3.5670936,5.2190766,1.1263219,6.5110316,2.7856977,4.113983,12.023242,1.8437848,80.93901,6.524486,2.6435244,1.1400322,2.8413193,2.215906,2.0661066,3.0540316,2.1955087,2.50629,1.9845084,1.4311503,2.8052685,2.5159094,1.0112888,2.2845688,10.464644,1.402516,1.2914686,1.4806947,1.3725086,1.2723724,42.835556,25.236677,47.407734,12.899381,52.28702,38.33011,12.606036,209.6934,44.945118,72.45701,135.9458,39.158554,43.59197
TEST_08+4일,3.809962,72.80015,2.6481838,1.2812608,0.9778798,15.074054,2.2018802,1.0054225,1.5238104,0.9882125,1.0417529,1.3786497,7.2979617,1.4817657,48.887238,1.0855378,1.1355675,54.95877,17.995218,2.006904,1.010531,1.9454927,46.69547,30.2341,24.779999,47.677704,8.859711,2.7353995,2.0224273,3.0616653,1.4333731,1.0616125,1.4912181,2.8872058,12.439228,2.9506881,1.7725691,14.026219,10.894298,1.1324396,2.7157967,1.7576952,1.4885885,1.3039303,1.0809034,2.135636,1.0949193,1.5345582,13.921041,1.0353233,4.460836,1.0782477,1.9646541,1.1166444,2.0795968,1.2705264,1.8900286,1.0138215,1.5553993,3.9160376,7.081135,7.597641,5.070065,1.5661554,1.0564914,1.5209001,2.5443995,1.0353189,1.3766842,2.5642898,1.010166,1.0220188,4.139069,1.9090744,1.0150231,1.2705575,1.199742,2.1111615,0.98316973,1.1921401,1.2616607,1.9694608,1.4941107,1.7797804,2.5355494,1.0589164,2.5424979,4.7492895,39.084187,2.2634535,3.2990692,1.0188621,1.5665134,1.1236218,1.0345163,9.31898,4.8473125,1.2874374,0.98454475,2.0212054,1.0169321,4.79211,47.120564,2.511179,2.3004925,2.5722146,0.991173,1.6571999,1.0307071,1.199073,1.123475,0.9998682,0.99551153,1.5940682,1.1357735,2.0306852,0.98129493,1.049388,2.2944393,2.1053813,73.45074,100.397644,5.599791,3.6938572,3.5025332,6.84331,1.2804548,6.1556716,3.7865613,5.88328,12.095607,1.9217215,79.578156,8.863559,2.8195286,1.0949057,2.5694873,2.238209,1.8728833,3.780777,2.9280605,2.5419986,1.8181275,1.3952829,2.4640148,2.376819,0.9811023,2.1756606,10.005013,1.3308092,1.2294097,1.3604847,1.2115716,1.1627678,40.235744,22.666885,43.614697,10.763752,52.250347,35.457428,10.650834,188.35449,41.801468,67.39615,126.68101,37.053658,40.30426
TEST_08+5일,5.4295783,64.40302,3.0323784,1.529789,0.98913926,20.463747,2.900856,1.0057067,1.7138497,0.9953346,1.165187,1.8325049,11.752968,1.6576414,67.20808,1.1003187,1.2537504,74.19332,21.219212,2.3737266,1.0191683,2.209838,52.450306,32.89591,30.50593,69.89828,9.858807,3.0410025,2.488201,3.736344,1.7666286,1.1176395,1.7878689,3.2530391,15.734649,3.9075794,2.0581734,17.904503,12.571183,1.2095426,3.3712656,1.6966791,1.4249954,1.4554096,1.0879385,2.3966684,1.1058677,1.6902279,15.52359,1.0480503,5.738636,1.0873376,2.1002758,1.1418115,2.3080404,1.3802897,2.014094,1.0308384,2.1035135,3.9667187,7.624872,8.761609,5.551026,1.7040182,1.0680457,1.5861253,2.7444785,1.0402907,1.5364813,2.7824147,1.022811,1.0211812,4.870009,2.1211586,1.0294997,1.3673671,1.2336398,2.2184498,0.98877406,1.2158394,1.3211006,2.0580766,1.5387253,1.9117693,2.7377443,1.083149,2.6647084,5.040194,44.915375,2.5321758,3.64972,1.0217439,1.8430034,1.123267,1.045791,8.967255,5.1865153,1.6083125,0.9808809,2.292131,1.0155195,5.336746,50.400665,3.0655613,2.814312,3.0544345,1.0166271,2.065965,1.0375738,1.256751,1.131673,1.0016732,1.0001621,1.9852597,1.1443216,2.2868679,0.98884916,1.0676981,2.7616909,2.3991177,88.2497,113.953735,5.8296814,5.2430844,3.9115727,9.063928,1.6575333,6.164055,5.309281,8.784937,12.792087,1.9932375,90.841125,11.893878,3.4427197,1.095471,2.596945,2.4282997,2.0968916,5.0908813,4.28295,2.828193,1.9514303,1.6181407,2.879162,2.8616009,0.99427557,2.5584064,11.892869,1.7463685,1.3253846,1.4989597,1.2964847,1.3039607,41.67314,23.216103,43.816525,10.419333,56.046753,37.05484,10.981135,193.51094,45.02826,72.19958,141.0703,41.935905,40.862324
TEST_08+6일,7.066484,62.71861,6.812921,3.4127257,1.1272362,14.597581,3.9541104,0.99890965,2.45716,1.0320919,1.6066294,2.7574914,15.934648,1.9373031,45.467754,1.1873966,1.728216,49.975903,16.27371,2.7590606,1.03999,2.5348122,53.540665,39.672604,31.526031,80.42557,10.998569,4.052844,3.0582485,5.719462,2.6760786,1.7790657,2.5790503,3.9106166,33.26254,5.2536793,2.6281555,32.77738,15.370563,1.3732837,4.122534,1.2839186,1.1576635,2.999654,1.0434203,3.491605,1.0515788,2.53609,17.068037,1.0942901,6.4263363,1.0397621,2.970998,1.3009212,2.490479,1.6175722,2.2370842,1.116453,6.1057143,4.707814,9.478873,10.384393,7.2313766,2.0928125,1.0934078,1.8977766,3.4297047,1.0133986,1.8192602,3.383673,1.0471344,1.0089866,5.7459474,2.531675,1.0391606,1.5801905,1.2489232,2.7950222,1.0216658,1.377132,1.5649091,2.3784564,1.9225992,2.3509452,2.8944836,1.3494147,3.0457056,5.4721775,48.146587,3.4330971,8.639686,1.0544548,2.2214928,1.0835625,1.0295515,22.092234,7.634815,2.445525,1.0006837,3.152356,1.0030742,11.281002,57.09015,5.11062,5.004935,4.0672374,1.4777102,3.2882137,1.2659374,2.0445302,1.5525879,0.98920375,1.0349205,2.819433,1.2931098,3.1393058,1.2177538,1.1630582,3.8721392,3.131738,136.46173,125.13053,7.109863,8.098677,5.54532,13.608624,2.5743623,11.115467,8.883156,13.609825,15.046959,3.6845353,91.175316,16.687012,5.847683,1.2228944,4.35255,2.8505461,3.836137,7.6092415,7.286186,6.864535,2.8633225,2.8867466,4.310814,6.1393695,1.391993,3.467481,20.312155,6.1922474,1.6568562,2.520869,1.9695028,2.12916,45.287174,25.378204,49.435925,11.555267,57.35591,41.239685,14.65371,247.85884,52.159283,68.85235,146.56552,43.597794,44.998886
TEST_08+7일,8.50873,43.549976,9.761692,7.6461787,2.0181653,17.656807,5.3065686,1.2817413,3.4341772,1.3717853,1.9422911,3.7676785,17.571074,3.034941,42.375286,1.6948475,2.2240822,50.01222,18.089666,3.3044956,1.3828402,2.9453695,39.73822,25.427603,25.642763,52.16928,13.649437,5.5509353,4.1815376,8.269806,3.5914586,2.7092273,2.9124756,6.250469,58.268017,5.783174,3.6170197,46.680775,21.554571,1.9475007,4.5939136,1.0394119,1.4576374,3.8684356,1.0951911,4.144634,1.1300102,3.7299232,17.680307,2.3496914,7.312037,1.1770835,4.782625,2.02135,2.8873942,2.098336,2.378053,1.6305265,13.5123205,8.002162,15.501479,12.901055,11.287261,2.9903173,1.6385489,2.472903,4.329717,1.0244058,2.461295,4.000286,1.3247032,1.1129222,6.4831657,2.928011,1.2578272,2.1512766,1.5825367,3.503623,1.7168905,1.8017737,2.2910433,3.0137157,2.5012188,3.4809725,3.1595309,2.2266862,3.340236,6.4500656,27.952377,5.2791944,14.894653,1.7418014,2.9747574,1.145898,1.0983415,6.6265697,11.383312,3.0636375,1.9067312,7.55641,1.4128594,170.53984,25.966284,21.600555,7.219719,5.727155,2.9607646,5.5682197,2.3495414,2.7462826,2.8089743,1.2753005,1.9079819,3.767018,2.0973406,4.0728154,2.6416008,1.9210844,6.5475783,6.3843074,64.85053,95.46814,10.164771,12.092328,9.125836,17.976196,3.9290707,20.552515,13.66544,19.181562,19.245638,7.506763,65.32705,20.499626,11.908927,1.8564186,7.5268693,4.3362794,8.772967,11.356865,11.008152,10.342814,10.0742855,10.628731,9.543949,22.32033,4.11822,9.0168085,38.395817,29.70424,3.676054,6.535406,6.018236,8.24052,57.631054,35.50409,74.75608,24.545103,59.62431,60.98752,37.53461,434.28442,70.22101,69.68143,142.15251,41.179066,70.19085
TEST_09+1일,6.563652,43.513844,6.719072,3.131876,1.1213526,8.953408,3.8674822,0.99255055,1.6112169,0.98018694,1.6354948,2.413135,18.705877,1.6124834,30.036753,1.0191969,1.4880692,28.26271,9.97889,2.0937846,0.97746724,1.7966038,33.086178,28.456854,20.9965,27.294611,7.797033,4.609905,2.7833412,5.6992364,2.3309114,1.5737395,1.5998529,3.1060514,38.727554,2.3907385,2.5609438,29.542238,13.480576,1.2176093,3.321086,1.0609221,1.0743952,1.5987898,0.9374709,2.7897775,0.94762915,2.62265,12.873143,1.1725813,6.619328,0.97806835,2.6462936,1.1885403,2.7265978,1.2488207,1.8768641,1.0157124,7.7532773,8.123801,11.601474,10.916766,7.8290043,1.353548,1.1386052,1.2051594,3.1774483,1.0104471,1.7923869,2.5148633,1.0414876,1.0034478,2.3885732,2.3073885,1.0667404,1.2773896,1.0609508,2.3600385,1.0754315,1.2614764,1.489199,2.051379,2.4244978,2.5244045,2.2712216,1.2949842,2.3030233,3.5201175,28.54558,3.4886377,6.633694,1.0877329,1.6902695,1.0891186,0.9648922,18.011961,3.9115913,1.5591909,1.0374663,3.4153655,1.1158887,190.10303,19.785456,25.282019,4.1545835,3.6590564,1.1753839,2.3057084,1.2584354,1.5661644,1.5050675,1.0319878,0.99049693,2.7086086,1.3415114,2.2022398,1.0326144,1.1705271,6.968363,2.1592422,55.724133,75.20038,10.103758,3.0030928,5.997501,4.9772353,1.2307435,20.710594,3.42486,3.798074,18.67786,6.3459663,2.571659,5.329063,9.227577,1.3183284,4.9153037,3.292596,6.176075,3.299261,2.5050948,8.527638,4.355907,4.282423,3.3140137,9.980588,1.8480519,12.037605,31.314428,18.796074,3.7931297,3.1022675,4.389425,3.6369114,31.614647,14.189488,36.784595,9.0552025,19.379564,20.575981,10.331011,149.105,36.108273,42.647266,84.269966,19.113016,32.680008
TEST_09+2일,4.3856072,61.55571,3.6751356,1.8354654,0.96697336,9.731874,2.6224844,1.015611,1.527298,0.95811206,1.3742615,1.7767152,9.555805,1.4490968,37.717876,1.0403646,1.1805701,35.70654,11.792487,1.90671,1.0042499,1.7986174,34.314,33.36433,14.608165,40.786427,4.4138703,2.7519972,1.4773306,3.0750225,1.1534902,1.1332744,1.4702106,2.33064,15.543792,2.155188,1.4310921,19.564243,5.364918,1.1038944,2.7176828,1.4922005,1.3560604,1.1518747,1.0089749,1.9271549,1.0421394,1.922862,6.771086,1.0449677,5.1191115,1.0470053,1.4401712,1.1229495,1.9786439,1.1955853,1.82555,1.0180746,2.4551408,4.5226827,4.971522,5.3651137,5.209292,1.1346415,1.0143247,1.0497684,2.3394744,1.007743,1.3154857,1.7121147,1.0097588,1.0300857,1.4774326,2.0478508,1.0188229,1.0496862,1.0856968,1.6377805,0.989764,1.1347736,1.2025223,1.8588089,2.0487041,1.8340584,1.907194,1.1053262,1.6685468,2.3810098,32.75217,2.2969909,4.656796,1.0367541,1.3030212,1.1124524,1.014493,10.8140745,3.3282392,1.1147045,1.0053443,3.2595236,1.0618938,66.00463,51.410725,8.395242,2.414025,2.6683998,0.98894984,1.750553,1.0574485,1.2713228,1.245965,1.0150567,0.97619486,2.2038352,1.1990293,1.6739831,0.9847533,1.0842394,2.4502754,1.793979,55.862408,74.38929,4.9953055,2.253025,2.133174,4.45895,1.0027307,7.346224,2.2053697,3.6756601,8.856011,1.6693436,1.6108932,5.0030637,2.2020035,1.1971965,1.8612503,1.9261513,2.6429126,2.493371,1.7675095,3.035514,3.230354,2.770546,2.7178996,2.8765247,1.0969716,2.7167034,10.372896,3.7464855,2.010884,1.4847573,1.5187241,1.5371265,13.443692,7.521206,16.39434,4.3846154,9.051524,8.475879,4.4536138,59.54295,21.36949,25.15854,59.111897,11.903443,13.344478
TEST_09+3일,4.8170495,56.124744,2.7046263,1.4849018,0.9670245,14.928172,2.6223834,1.0243483,1.5520214,0.9723596,1.320263,1.4410224,4.944353,1.4699033,46.875492,1.0598799,1.1818576,46.05814,15.871307,1.9630522,1.0306743,1.8700064,43.332424,35.468212,19.52304,52.29607,4.8688207,2.9905815,1.486506,3.1705983,1.1920549,1.153236,1.6814442,2.2264738,13.207771,2.3512046,1.5092083,18.915928,5.931482,1.1414243,2.7604415,1.5231982,1.4554644,1.2666011,1.0386784,2.084784,1.0761422,1.826861,6.525715,1.0436581,4.980076,1.0753675,1.4570738,1.1269113,2.252125,1.2360021,1.8720013,1.0139352,2.0267427,3.2348452,3.911584,5.6234627,4.4667068,1.1297318,1.0380673,1.0607995,2.3578112,1.0148826,1.3056711,1.7850097,1.0050999,1.0299097,1.66563,2.1376655,1.0110407,1.0516504,1.1081699,1.6523565,0.98862046,1.1399368,1.1858935,1.887338,2.0306635,1.9852414,1.9878556,1.1317811,1.7204142,2.6315987,46.460865,1.9647293,3.6350842,1.0285631,1.1740717,1.1195402,1.0301766,18.23439,3.038107,1.0942837,1.0047288,1.9922603,1.0456244,29.673223,25.727676,3.4974601,2.128225,2.5885546,0.98138314,1.618496,1.0468118,1.1431288,1.1704187,0.9967551,0.99568444,2.0512803,1.1702648,1.4089457,1.0159448,1.090613,2.1844444,1.9398514,89.306366,103.40018,4.876221,2.271632,2.2581286,4.893048,0.9430347,7.0502486,2.3823655,4.2333117,8.811185,1.2435359,1.642487,6.1639285,1.877739,1.1887548,2.0904703,1.8828231,2.4560945,2.6498883,1.8832778,2.7878685,2.4337852,2.3680408,2.3899994,2.0994265,1.0459455,1.900443,8.871359,1.4227358,1.475818,1.1875091,1.2668118,1.0405526,11.654166,6.576128,13.319661,3.5926564,8.252529,6.9839406,4.0001287,48.753315,20.773169,23.013025,63.997543,13.483948,11.618317
TEST_09+4일,4.697959,55.61621,2.5169098,1.3558435,0.9558285,12.193996,2.6562536,1.0233499,1.5604783,0.9720704,1.2904992,1.3823436,5.575422,1.4591445,41.42682,1.060724,1.1695563,38.1366,14.575917,1.971693,1.0346643,1.9515475,40.627037,32.131172,16.395325,37.62164,4.603688,2.7491045,1.4643763,3.711326,1.2001728,1.127025,1.6742455,2.0320425,17.838179,2.3760126,1.5298895,23.212006,6.026289,1.1734577,2.757631,1.5686909,1.4614018,1.329101,1.0517417,1.9170023,1.0835195,1.7932848,6.991984,1.0322821,4.702588,1.0924914,1.4265085,1.1157666,2.3413913,1.2438799,1.8539342,1.015928,2.1632984,2.8724258,4.0018477,5.900432,4.572979,1.1157827,1.0478796,1.0616003,2.3123198,1.0342773,1.258364,1.7418032,0.99583584,1.0318575,1.6610075,2.13221,1.0091258,1.0529255,1.1301041,1.5442977,0.9884925,1.1298622,1.1683581,1.8694776,1.9089843,2.024059,1.9601555,1.1307937,1.5809588,2.5996516,34.241634,1.9171343,3.5161238,1.0095515,1.1829823,1.1129738,1.0245003,13.277072,3.195268,1.1111398,1.0113803,1.997969,1.0164889,6.812307,30.370132,2.748731,2.0230787,2.5480711,0.97637385,1.6739029,1.0179949,1.1056921,1.1292654,0.98686963,0.99946374,2.010973,1.1687387,1.3575865,1.0093206,1.0718051,2.031687,2.0646732,91.31583,102.43939,4.2255716,2.3791249,2.0915544,5.094321,0.88362503,6.404056,2.6024702,4.798363,8.804894,1.1028994,1.3864441,6.7232594,1.8945293,1.1377339,1.7973465,1.8619852,2.17881,2.6333573,1.93284,2.3764722,1.9534078,1.9035407,2.1784163,1.8227726,1.0188707,1.4826683,6.7606792,1.0738827,1.289787,1.1031793,1.1145967,0.9477882,9.890501,5.407795,10.638245,2.9490662,7.016252,5.796242,3.2388313,43.60863,18.642931,20.292978,57.53905,11.45213,10.498424
TEST_09+5일,6.603811,72.570274,3.345556,1.5670887,0.95721817,21.413094,3.5903072,1.0194694,1.7823149,0.9807516,1.5002898,2.3488083,12.586777,1.6251312,61.71513,1.0823727,1.3659874,60.285534,23.581642,2.311076,1.0460306,2.1624632,45.464336,34.899372,20.925749,40.47655,4.927976,2.975837,1.6315295,4.357343,1.4924303,1.2211562,2.059282,2.1547692,23.048822,2.9342663,1.8098526,28.316233,7.4032464,1.2574198,3.3392582,1.5290183,1.3965908,1.7653188,1.0640489,2.2722006,1.0961818,1.9410042,8.686697,1.0463614,5.307696,1.0936007,1.4925028,1.1170739,2.3995056,1.3161365,1.9658813,1.0315961,2.723505,2.596158,4.0997353,7.014206,5.076403,1.1533971,1.0594374,1.085749,2.4896147,1.039691,1.3387192,1.8874464,1.0054892,1.0347687,1.7760729,2.5208268,1.0227972,1.0917257,1.1492735,1.6407865,0.99529886,1.1512419,1.1878507,1.9115185,1.9828068,2.1075926,2.0395057,1.1947933,1.7035742,2.8896153,44.580326,2.1347635,4.5437903,1.011779,1.3023695,1.1098405,1.0489559,16.801428,3.6376476,1.2362094,0.99507236,2.5975206,1.0143467,5.653427,30.69964,3.0361602,2.5687532,2.9426663,0.99066323,2.075277,1.0231774,1.1277561,1.1604718,0.98640585,0.995107,2.2826273,1.1915327,1.569595,0.9993455,1.0928509,2.1653998,2.3577416,93.75045,114.48169,4.901727,2.6871548,2.061639,6.007525,0.88296205,6.4700913,3.0315006,5.8777885,9.266979,1.0947601,1.1173494,8.0712,2.1078207,1.1403924,2.2807453,2.0421448,2.111478,2.9215374,2.1010318,2.7201834,1.9862846,2.0110254,2.6387794,2.1295893,1.0289311,1.5757061,8.192692,1.2528243,1.338264,1.1736456,1.2066022,1.0270852,10.102532,5.2324834,10.262658,2.706507,6.780439,5.52952,3.2150383,44.268017,18.007807,23.0373,58.81757,11.769788,9.825051
TEST_09+6일,8.93642,62.367077,7.237043,3.0253937,1.1112574,17.339443,4.7388206,1.0387762,2.5899518,1.0242834,2.0564067,3.9489079,26.417786,1.8995796,45.471928,1.1603222,1.9443165,36.40653,18.941229,2.7026806,1.1088921,2.3825386,36.64981,36.78397,21.695677,80.336334,5.6891923,3.58306,2.190214,5.9412856,2.3987267,1.9542931,2.7957926,2.5348895,38.361206,4.157038,2.488163,37.695576,9.483829,1.4014117,3.7777693,1.280404,1.1652915,3.1138668,1.0310279,2.8900356,1.0455486,2.4700348,10.75826,1.1823068,6.3768954,1.0255364,2.125326,1.2683271,2.6793194,1.4745647,2.127466,1.1230828,5.4428215,3.1431618,5.346104,8.557745,6.472302,1.3023105,1.0916691,1.2197732,3.258157,1.0187787,1.6696907,2.6367135,0.9783023,1.0250491,2.6059618,2.798279,1.0366342,1.3538775,1.1132654,2.1090145,1.0250995,1.2089844,1.3210977,2.1339045,2.2655816,2.4831283,2.280137,1.5399128,2.108197,3.704229,61.29352,2.8994179,7.8792877,1.0500273,1.848807,1.079631,1.0318581,33.84148,5.342365,1.8103992,0.98100233,3.2130678,1.0333089,11.762464,43.041367,6.358835,4.0537267,4.1793933,1.1802909,3.2785828,1.1286546,1.7740784,1.411523,1.0382131,0.9876868,2.6789906,1.3072411,2.1702168,1.0121619,1.2213923,3.4048336,3.0985153,130.08742,117.331474,6.812571,4.050675,4.2865863,10.042962,0.9945221,10.986058,5.368464,9.479119,12.010185,2.6362302,1.0406376,13.745319,4.58145,1.2620697,4.046701,2.5198526,3.785506,4.2886696,3.371434,5.919489,2.96933,3.0365956,4.10701,5.176972,1.3188448,2.6508281,16.430012,3.9088953,1.6491389,1.9046901,1.9645201,1.6865679,13.272797,5.951036,12.806118,3.118798,7.4650025,6.7669263,4.0389576,51.452106,22.181688,23.222635,66.2826,13.583768,14.221797
TEST_09+7일,8.740285,39.4006,10.895149,7.28083,2.3518708,12.32505,6.9961076,1.4260772,3.2550762,1.4578999,2.4762852,5.019921,36.09097,3.408003,34.932068,1.5501556,2.8059404,36.634094,12.987048,2.8945868,1.5104009,2.864685,33.761078,24.668268,23.209967,27.686869,9.005111,5.0619245,3.6736476,8.060876,3.438052,2.6823132,3.1131973,4.046164,58.05531,4.8008733,3.708522,47.64006,16.27458,1.8193473,4.6347165,1.0894004,1.5064138,3.7844045,1.0909512,3.554328,1.1251286,3.1687949,16.976896,2.2720065,7.681441,1.121801,5.062036,1.6851724,3.5575993,1.7716503,2.2689688,1.6397996,11.687111,7.093489,11.239306,13.366633,10.537837,2.31657,1.940909,2.1773922,4.344291,1.0343527,2.28885,3.8264358,1.1377183,1.1146811,4.3159924,3.4685113,1.2330468,1.7582641,1.2837118,2.901066,1.6832457,1.526997,2.103786,2.7906454,2.76923,4.147505,2.6060305,2.512624,2.5033286,4.989316,33.221897,5.109304,12.585158,1.7294308,2.9167888,1.159848,1.0938967,11.30746,7.2075553,2.7213833,1.4757376,7.319381,1.6599894,175.15334,15.679095,22.385017,6.8936353,5.6397824,2.6448658,5.295423,2.285027,2.57144,2.5919678,1.4910845,1.5857849,3.4127052,2.1857588,3.58307,2.234664,1.921526,7.4809346,6.4516315,73.755295,83.09714,10.499694,8.891652,8.954801,17.557058,1.6581866,22.73194,11.387816,18.192312,20.18604,8.191123,1.554583,23.430487,12.070346,2.0462987,7.286657,4.055517,7.8623123,8.417359,7.483087,10.597577,9.587485,8.197497,9.075981,20.396124,4.2334247,11.112732,42.19301,24.166327,4.2354636,6.1040587,7.403084,8.73899,30.330017,15.26683,33.583714,9.442841,17.592825,18.858759,11.902877,128.95494,39.212006,37.047302,89.13528,20.975138,34.482967
